PDT Number,using backup body themistor,Date & Time of PDT,Depth (m),Minimum Temperature ,Maximum Temperature,Mean Temperature,Delta Temperature,repeats
435,no,13-May-2005 06:00,492,11.8,12.0,11.9,0.1,1
435,no,13-May-2005 06:00,652,10.8,11.2,11.0,0.2,1
435,no,13-May-2005 06:00,732,10.6,10.6,10.6,0.0,1
436,no,13-May-2005 18:00,4,19.6,19.6,19.6,0.0,1
436,no,13-May-2005 18:00,176,15.6,15.8,15.7,0.1,1
436,no,13-May-2005 18:00,228,14.8,15.4,15.1,0.3,1
436,no,13-May-2005 18:00,436,12.4,13.0,12.7,0.3,1
436,no,13-May-2005 18:00,596,11.4,11.6,11.5,0.1,1
436,no,13-May-2005 18:00,644,11.0,11.4,11.2,0.2,1
436,no,13-May-2005 18:00,812,10.4,10.8,10.6,0.2,1
436,no,13-May-2005 18:00,980,10.0,10.4,10.2,0.2,1
437,no,14-May-2005 06:00,0,19.2,19.6,19.4,0.2,1
437,no,14-May-2005 06:00,208,14.6,15.0,14.8,0.2,1
437,no,14-May-2005 06:00,220,14.6,14.8,14.7,0.1,1
437,no,14-May-2005 06:00,464,11.8,12.0,11.9,0.1,1
437,no,14-May-2005 06:00,572,11.0,11.4,11.2,0.2,1
437,no,14-May-2005 06:00,672,10.6,11.0,10.8,0.2,1
437,no,14-May-2005 06:00,788,10.2,10.6,10.4,0.2,1
437,no,14-May-2005 06:00,980,10.0,10.2,10.1,0.1,1
438,no,14-May-2005 18:00,0,18.0,19.2,18.6,0.6,1
438,no,14-May-2005 18:00,4,18.0,19.2,18.6,0.6,1
438,no,14-May-2005 18:00,32,16.4,17.8,17.1,0.7,1
438,no,14-May-2005 18:00,64,15.2,16.2,15.7,0.5,1
438,no,14-May-2005 18:00,76,15.2,15.8,15.5,0.3,1
438,no,14-May-2005 18:00,100,15.2,15.4,15.3,0.1,1
438,no,14-May-2005 18:00,136,15.0,15.0,15.0,0.0,1
438,no,14-May-2005 18:00,144,15.2,15.2,15.2,0.0,1
439,no,15-May-2005 06:00,-4,18.2,18.4,18.3,0.1,1
439,no,15-May-2005 06:00,0,16.2,18.6,17.4,1.2,1
439,no,15-May-2005 06:00,228,13.4,13.8,13.6,0.2,1
439,no,15-May-2005 06:00,236,13.4,13.8,13.6,0.2,1
439,no,15-May-2005 06:00,396,13.4,13.4,13.4,0.0,1
439,no,15-May-2005 06:00,476,13.4,13.4,13.4,0.0,1
439,no,15-May-2005 06:00,532,13.4,13.4,13.4,0.0,1
439,no,15-May-2005 06:00,660,13.4,13.4,13.4,0.0,1
440,no,15-May-2005 18:00,0,16.0,19.0,17.5,1.5,1
440,no,15-May-2005 18:00,4,16.2,19.0,17.6,1.4,1
440,no,15-May-2005 18:00,16,15.8,17.8,16.8,1.0,1
440,no,15-May-2005 18:00,24,15.2,17.8,16.5,1.3,1
440,no,15-May-2005 18:00,32,15.8,16.4,16.1,0.3,1
440,no,15-May-2005 18:00,44,15.4,16.0,15.7,0.3,1
440,no,15-May-2005 18:00,52,15.2,15.4,15.3,0.1,1
440,no,15-May-2005 18:00,56,14.4,15.4,14.9,0.5,1
441,no,16-May-2005 06:00,0,16.4,20.0,18.2,1.8,1
441,no,16-May-2005 06:00,0,16.4,20.0,18.2,1.8,1
441,no,16-May-2005 06:00,0,16.4,20.0,18.2,1.8,1
441,no,16-May-2005 06:00,0,16.4,20.0,18.2,1.8,1
441,no,16-May-2005 06:00,0,16.4,20.0,18.2,1.8,1
441,no,16-May-2005 06:00,0,16.4,20.0,18.2,1.8,1
441,no,16-May-2005 06:00,0,16.4,20.0,18.2,1.8,1
441,no,16-May-2005 06:00,4,16.6,20.0,18.3,1.7,1
442,no,16-May-2005 18:00,0,18.0,19.6,18.8,0.8,1
442,no,16-May-2005 18:00,4,18.0,19.4,18.7,0.7,1
442,no,16-May-2005 18:00,20,16.8,19.2,18.0,1.2,1
442,no,16-May-2005 18:00,40,15.2,15.4,15.3,0.1,1
442,no,16-May-2005 18:00,48,15.0,15.0,15.0,0.0,1
442,no,16-May-2005 18:00,52,15.0,15.0,15.0,0.0,1
442,no,16-May-2005 18:00,72,14.6,14.8,14.7,0.1,1
442,no,16-May-2005 18:00,80,14.6,14.6,14.6,0.0,1
443,no,17-May-2005 06:00,0,18.0,19.8,18.9,0.9,1
443,no,17-May-2005 06:00,0,18.0,19.8,18.9,0.9,1
443,no,17-May-2005 06:00,0,18.0,19.8,18.9,0.9,1
443,no,17-May-2005 06:00,4,18.0,19.6,18.8,0.8,1
443,no,17-May-2005 06:00,4,18.0,19.6,18.8,0.8,1
443,no,17-May-2005 06:00,4,18.0,19.6,18.8,0.8,1
443,no,17-May-2005 06:00,4,18.0,19.6,18.8,0.8,1
443,no,17-May-2005 06:00,8,18.6,18.8,18.7,0.1,1
444,no,17-May-2005 18:00,0,18.4,19.4,18.9,0.5,1
444,no,17-May-2005 18:00,8,18.4,19.0,18.7,0.3,1
444,no,17-May-2005 18:00,44,15.8,17.6,16.7,0.9,1
444,no,17-May-2005 18:00,52,15.6,16.2,15.9,0.3,1
444,no,17-May-2005 18:00,72,15.4,15.4,15.4,0.0,1
444,no,17-May-2005 18:00,96,14.6,14.8,14.7,0.1,1
444,no,17-May-2005 18:00,104,14.4,14.8,14.6,0.2,1
444,no,17-May-2005 18:00,128,14.4,14.4,14.4,0.0,1
445,no,18-May-2005 06:00,0,18.0,20.0,19.0,1.0,1
445,no,18-May-2005 06:00,4,18.4,20.0,19.2,0.8,1
445,no,18-May-2005 06:00,68,13.8,14.2,14.0,0.2,1
445,no,18-May-2005 06:00,112,13.6,13.8,13.7,0.1,1
445,no,18-May-2005 06:00,128,13.8,13.8,13.8,0.0,1
445,no,18-May-2005 06:00,152,13.6,13.6,13.6,0.0,1
445,no,18-May-2005 06:00,184,13.6,13.6,13.6,0.0,1
445,no,18-May-2005 06:00,232,13.6,13.6,13.6,0.0,1
446,no,18-May-2005 18:00,0,18.8,20.4,19.6,0.8,1
446,no,18-May-2005 18:00,4,18.6,20.4,19.5,0.9,1
446,no,18-May-2005 18:00,48,15.6,17.4,16.5,0.9,1
446,no,18-May-2005 18:00,76,14.8,15.4,15.1,0.3,1
446,no,18-May-2005 18:00,104,14.6,14.6,14.6,0.0,1
446,no,18-May-2005 18:00,120,14.4,14.4,14.4,0.0,1
446,no,18-May-2005 18:00,132,14.0,14.2,14.1,0.1,1
446,no,18-May-2005 18:00,164,13.8,13.8,13.8,0.0,1
447,no,19-May-2005 06:00,0,19.0,20.0,19.5,0.5,1
447,no,19-May-2005 06:00,8,18.8,19.8,19.3,0.5,1
447,no,19-May-2005 06:00,60,15.4,16.6,16.0,0.6,1
447,no,19-May-2005 06:00,132,13.8,14.4,14.1,0.3,1
447,no,19-May-2005 06:00,136,13.6,14.0,13.8,0.2,1
447,no,19-May-2005 06:00,184,13.6,13.6,13.6,0.0,1
447,no,19-May-2005 06:00,248,13.4,13.8,13.6,0.2,1
447,no,19-May-2005 06:00,264,13.8,13.8,13.8,0.0,1
448,no,19-May-2005 18:00,0,19.0,20.0,19.5,0.5,1
448,no,19-May-2005 18:00,8,18.8,20.0,19.4,0.6,1
448,no,19-May-2005 18:00,24,17.8,19.4,18.6,0.8,1
448,no,19-May-2005 18:00,36,15.8,17.8,16.8,1.0,1
448,no,19-May-2005 18:00,56,15.0,16.0,15.5,0.5,1
448,no,19-May-2005 18:00,76,14.2,15.0,14.6,0.4,1
448,no,19-May-2005 18:00,84,14.2,15.2,14.7,0.5,1
448,no,19-May-2005 18:00,100,13.8,14.6,14.2,0.4,1
449,no,20-May-2005 06:00,0,19.0,19.8,19.4,0.4,1
449,no,20-May-2005 06:00,4,18.6,19.6,19.1,0.5,1
449,no,20-May-2005 06:00,48,15.2,15.8,15.5,0.3,1
449,no,20-May-2005 06:00,80,14.0,15.0,14.5,0.5,1
449,no,20-May-2005 06:00,100,14.0,14.2,14.1,0.1,1
449,no,20-May-2005 06:00,124,13.8,14.0,13.9,0.1,1
449,no,20-May-2005 06:00,148,13.8,13.8,13.8,0.0,1
449,no,20-May-2005 06:00,184,13.8,13.8,13.8,0.0,1
450,no,20-May-2005 18:00,0,18.2,19.6,18.9,0.7,1
450,no,20-May-2005 18:00,4,18.4,19.4,18.9,0.5,1
450,no,20-May-2005 18:00,64,14.6,15.2,14.9,0.3,1
450,no,20-May-2005 18:00,104,14.0,14.6,14.3,0.3,1
450,no,20-May-2005 18:00,148,13.6,14.0,13.8,0.2,1
450,no,20-May-2005 18:00,180,13.4,13.8,13.6,0.2,1
450,no,20-May-2005 18:00,200,13.6,13.6,13.6,0.0,1
450,no,20-May-2005 18:00,252,13.8,13.8,13.8,0.0,1
451,no,21-May-2005 06:00,0,17.8,19.2,18.5,0.7,1
451,no,21-May-2005 06:00,12,17.6,18.6,18.1,0.5,1
451,no,21-May-2005 06:00,84,14.0,15.0,14.5,0.5,1
451,no,21-May-2005 06:00,120,13.8,14.4,14.1,0.3,1
451,no,21-May-2005 06:00,148,13.6,14.0,13.8,0.2,1
451,no,21-May-2005 06:00,204,13.6,13.8,13.7,0.1,1
451,no,21-May-2005 06:00,216,13.6,13.8,13.7,0.1,1
451,no,21-May-2005 06:00,268,13.6,13.6,13.6,0.0,1
452,no,21-May-2005 18:00,0,18.2,19.0,18.6,0.4,1
452,no,21-May-2005 18:00,24,17.4,18.2,17.8,0.4,1
452,no,21-May-2005 18:00,80,14.0,15.4,14.7,0.7,1
452,no,21-May-2005 18:00,160,13.8,14.0,13.9,0.1,1
452,no,21-May-2005 18:00,228,13.6,13.8,13.7,0.1,1
452,no,21-May-2005 18:00,252,13.6,13.6,13.6,0.0,1
452,no,21-May-2005 18:00,324,14.2,14.4,14.3,0.1,1
452,no,21-May-2005 18:00,360,14.2,14.2,14.2,0.0,1
453,no,22-May-2005 06:00,0,17.8,18.6,18.2,0.4,1
453,no,22-May-2005 06:00,36,15.2,17.4,16.3,1.1,1
453,no,22-May-2005 06:00,60,14.2,15.8,15.0,0.8,1
453,no,22-May-2005 06:00,104,13.8,14.4,14.1,0.3,1
453,no,22-May-2005 06:00,176,13.8,14.0,13.9,0.1,1
453,no,22-May-2005 06:00,212,13.8,13.8,13.8,0.0,1
453,no,22-May-2005 06:00,220,13.8,13.8,13.8,0.0,1
453,no,22-May-2005 06:00,276,14.0,14.0,14.0,0.0,1
454,no,22-May-2005 18:00,0,17.8,18.4,18.1,0.3,1
454,no,22-May-2005 18:00,8,17.6,18.4,18.0,0.4,1
454,no,22-May-2005 18:00,60,14.4,15.0,14.7,0.3,1
454,no,22-May-2005 18:00,76,14.2,15.0,14.6,0.4,1
454,no,22-May-2005 18:00,100,14.2,14.2,14.2,0.0,1
454,no,22-May-2005 18:00,128,14.2,14.4,14.3,0.1,1
454,no,22-May-2005 18:00,176,14.6,14.6,14.6,0.0,1
454,no,22-May-2005 18:00,188,14.4,14.6,14.5,0.1,1
455,no,23-May-2005 06:00,0,18.0,18.6,18.3,0.3,1
455,no,23-May-2005 06:00,20,16.2,18.0,17.1,0.9,1
455,no,23-May-2005 06:00,88,14.0,14.4,14.2,0.2,1
455,no,23-May-2005 06:00,128,14.4,14.8,14.6,0.2,1
455,no,23-May-2005 06:00,148,14.6,15.0,14.8,0.2,1
455,no,23-May-2005 06:00,188,14.6,14.8,14.7,0.1,1
455,no,23-May-2005 06:00,220,14.6,14.8,14.7,0.1,1
455,no,23-May-2005 06:00,272,14.4,14.6,14.5,0.1,1
456,no,23-May-2005 18:00,0,18.2,18.8,18.5,0.3,1
456,no,23-May-2005 18:00,12,17.8,18.4,18.1,0.3,1
456,no,23-May-2005 18:00,32,16.6,17.6,17.1,0.5,1
456,no,23-May-2005 18:00,52,14.6,15.4,15.0,0.4,1
456,no,23-May-2005 18:00,60,14.4,14.4,14.4,0.0,1
456,no,23-May-2005 18:00,76,14.4,14.4,14.4,0.0,1
456,no,23-May-2005 18:00,100,14.8,14.8,14.8,0.0,1
456,no,23-May-2005 18:00,112,14.8,14.8,14.8,0.0,1
457,no,24-May-2005 06:00,0,18.6,19.6,19.1,0.5,1
457,no,24-May-2005 06:00,4,18.8,19.6,19.2,0.4,1
457,no,24-May-2005 06:00,56,15.0,16.6,15.8,0.8,1
457,no,24-May-2005 06:00,84,14.6,15.4,15.0,0.4,1
457,no,24-May-2005 06:00,128,14.2,14.4,14.3,0.1,1
457,no,24-May-2005 06:00,144,14.4,15.0,14.7,0.3,1
457,no,24-May-2005 06:00,172,14.8,15.2,15.0,0.2,1
457,no,24-May-2005 06:00,212,15.0,15.0,15.0,0.0,1
458,no,24-May-2005 18:00,0,19.0,19.6,19.3,0.3,1
458,no,24-May-2005 18:00,8,19.0,19.4,19.2,0.2,1
458,no,24-May-2005 18:00,44,16.6,17.8,17.2,0.6,1
458,no,24-May-2005 18:00,56,16.4,17.0,16.7,0.3,1
458,no,24-May-2005 18:00,80,16.0,16.2,16.1,0.1,1
458,no,24-May-2005 18:00,116,15.8,15.8,15.8,0.0,1
458,no,24-May-2005 18:00,120,15.6,15.8,15.7,0.1,1
458,no,24-May-2005 18:00,152,15.4,15.6,15.5,0.1,1
459,no,25-May-2005 06:00,0,19.4,20.2,19.8,0.4,1
459,no,25-May-2005 06:00,44,16.6,17.8,17.2,0.6,1
459,no,25-May-2005 06:00,96,15.6,16.2,15.9,0.3,1
459,no,25-May-2005 06:00,120,15.4,16.0,15.7,0.3,1
459,no,25-May-2005 06:00,148,15.2,15.6,15.4,0.2,1
459,no,25-May-2005 06:00,188,15.0,15.2,15.1,0.1,1
459,no,25-May-2005 06:00,288,14.6,14.8,14.7,0.1,1
459,no,25-May-2005 06:00,292,14.6,14.8,14.7,0.1,1
460,no,25-May-2005 18:00,0,19.2,20.6,19.9,0.7,1
460,no,25-May-2005 18:00,4,19.4,20.6,20.0,0.6,1
460,no,25-May-2005 18:00,52,16.2,16.8,16.5,0.3,1
460,no,25-May-2005 18:00,84,16.0,16.0,16.0,0.0,1
460,no,25-May-2005 18:00,144,15.0,15.0,15.0,0.0,1
460,no,25-May-2005 18:00,156,14.8,14.8,14.8,0.0,1
460,no,25-May-2005 18:00,184,15.2,15.2,15.2,0.0,1
460,no,25-May-2005 18:00,228,15.0,15.0,15.0,0.0,1
461,no,26-May-2005 06:00,0,20.4,21.2,20.8,0.4,1
461,no,26-May-2005 06:00,4,20.6,21.2,20.9,0.3,1
461,no,26-May-2005 06:00,72,16.6,16.6,16.6,0.0,1
461,no,26-May-2005 06:00,120,15.8,15.8,15.8,0.0,1
461,no,26-May-2005 06:00,148,15.4,15.4,15.4,0.0,1
461,no,26-May-2005 06:00,172,15.4,15.4,15.4,0.0,1
461,no,26-May-2005 06:00,240,15.0,15.0,15.0,0.0,1
461,no,26-May-2005 06:00,248,15.0,15.0,15.0,0.0,1
462,no,26-May-2005 18:00,0,20.2,21.0,20.6,0.4,1
462,no,26-May-2005 18:00,24,18.8,20.6,19.7,0.9,1
462,no,26-May-2005 18:00,84,16.4,17.0,16.7,0.3,1
462,no,26-May-2005 18:00,104,16.0,16.4,16.2,0.2,1
462,no,26-May-2005 18:00,164,15.4,15.6,15.5,0.1,1
462,no,26-May-2005 18:00,192,15.0,15.0,15.0,0.0,1
462,no,26-May-2005 18:00,228,14.6,14.8,14.7,0.1,1
462,no,26-May-2005 18:00,288,14.4,14.4,14.4,0.0,1
463,no,27-May-2005 06:00,0,20.8,21.6,21.2,0.4,1
463,no,27-May-2005 06:00,48,17.8,19.0,18.4,0.6,1
463,no,27-May-2005 06:00,132,15.8,16.4,16.1,0.3,1
463,no,27-May-2005 06:00,144,15.6,16.4,16.0,0.4,1
463,no,27-May-2005 06:00,204,14.6,14.8,14.7,0.1,1
463,no,27-May-2005 06:00,264,14.2,14.2,14.2,0.0,1
463,no,27-May-2005 06:00,320,14.2,14.2,14.2,0.0,1
463,no,27-May-2005 06:00,400,14.0,14.0,14.0,0.0,1
464,no,27-May-2005 18:00,0,20.6,21.2,20.9,0.3,1
464,no,27-May-2005 18:00,4,20.6,21.2,20.9,0.3,1
464,no,27-May-2005 18:00,16,20.2,20.8,20.5,0.3,1
464,no,27-May-2005 18:00,24,19.8,20.8,20.3,0.5,1
464,no,27-May-2005 18:00,32,19.4,20.4,19.9,0.5,1
464,no,27-May-2005 18:00,40,18.8,19.0,18.9,0.1,1
464,no,27-May-2005 18:00,48,18.6,19.2,18.9,0.3,1
464,no,27-May-2005 18:00,60,18.0,18.6,18.3,0.3,1
465,no,28-May-2005 06:00,0,20.6,23.2,21.9,1.3,1
465,no,28-May-2005 06:00,4,20.6,21.6,21.1,0.5,1
465,no,28-May-2005 06:00,24,19.6,20.6,20.1,0.5,1
465,no,28-May-2005 06:00,36,18.2,19.8,19.0,0.8,1
465,no,28-May-2005 06:00,52,18.0,18.8,18.4,0.4,1
465,no,28-May-2005 06:00,68,17.0,18.0,17.5,0.5,1
465,no,28-May-2005 06:00,76,17.4,17.8,17.6,0.2,1
465,no,28-May-2005 06:00,96,17.0,17.2,17.1,0.1,1
466,no,28-May-2005 18:00,0,20.6,21.2,20.9,0.3,1
466,no,28-May-2005 18:00,4,20.6,21.2,20.9,0.3,1
466,no,28-May-2005 18:00,20,20.0,20.6,20.3,0.3,1
466,no,28-May-2005 18:00,36,18.8,19.6,19.2,0.4,1
466,no,28-May-2005 18:00,44,18.8,19.0,18.9,0.1,1
466,no,28-May-2005 18:00,56,18.4,18.8,18.6,0.2,1
466,no,28-May-2005 18:00,60,18.4,18.8,18.6,0.2,1
466,no,28-May-2005 18:00,76,18.0,18.4,18.2,0.2,1
467,no,29-May-2005 06:00,0,20.8,22.8,21.8,1.0,1
467,no,29-May-2005 06:00,44,17.2,19.0,18.1,0.9,1
467,no,29-May-2005 06:00,168,15.4,16.0,15.7,0.3,1
467,no,29-May-2005 06:00,228,14.2,15.2,14.7,0.5,1
467,no,29-May-2005 06:00,292,14.0,14.2,14.1,0.1,1
467,no,29-May-2005 06:00,368,14.0,14.0,14.0,0.0,1
467,no,29-May-2005 06:00,436,13.8,14.0,13.9,0.1,1
467,no,29-May-2005 06:00,540,14.0,14.0,14.0,0.0,1
468,no,29-May-2005 18:00,0,21.0,21.2,21.1,0.1,1
468,no,29-May-2005 18:00,8,20.6,21.2,20.9,0.3,1
468,no,29-May-2005 18:00,40,17.6,18.4,18.0,0.4,1
468,no,29-May-2005 18:00,72,16.0,16.4,16.2,0.2,1
468,no,29-May-2005 18:00,100,15.6,15.8,15.7,0.1,1
468,no,29-May-2005 18:00,116,15.4,15.8,15.6,0.2,1
468,no,29-May-2005 18:00,132,15.4,15.8,15.6,0.2,1
468,no,29-May-2005 18:00,164,15.6,15.6,15.6,0.0,1
469,no,30-May-2005 06:00,0,21.2,21.6,21.4,0.2,1
469,no,30-May-2005 06:00,48,16.6,18.0,17.3,0.7,1
469,no,30-May-2005 06:00,116,15.8,16.2,16.0,0.2,1
469,no,30-May-2005 06:00,188,15.0,15.4,15.2,0.2,1
469,no,30-May-2005 06:00,192,15.2,15.4,15.3,0.1,1
469,no,30-May-2005 06:00,244,14.2,15.0,14.6,0.4,1
469,no,30-May-2005 06:00,332,14.0,14.2,14.1,0.1,1
469,no,30-May-2005 06:00,376,14.0,14.0,14.0,0.0,1
470,no,30-May-2005 18:00,0,20.6,21.4,21.0,0.4,1
470,no,30-May-2005 18:00,8,20.4,21.4,20.9,0.5,1
470,no,30-May-2005 18:00,24,18.6,20.0,19.3,0.7,1
470,no,30-May-2005 18:00,52,16.4,16.6,16.5,0.1,1
470,no,30-May-2005 18:00,60,15.8,16.8,16.3,0.5,1
470,no,30-May-2005 18:00,76,15.6,16.6,16.1,0.5,1
470,no,30-May-2005 18:00,84,15.4,15.6,15.5,0.1,1
470,no,30-May-2005 18:00,104,15.6,15.6,15.6,0.0,1
471,no,31-May-2005 06:00,0,21.0,21.8,21.4,0.4,1
471,no,31-May-2005 06:00,20,19.0,20.6,19.8,0.8,1
471,no,31-May-2005 06:00,44,16.4,16.8,16.6,0.2,1
471,no,31-May-2005 06:00,72,15.6,16.0,15.8,0.2,1
471,no,31-May-2005 06:00,100,16.0,16.0,16.0,0.0,1
471,no,31-May-2005 06:00,124,15.8,15.8,15.8,0.0,1
471,no,31-May-2005 06:00,156,15.4,15.4,15.4,0.0,1
471,no,31-May-2005 06:00,192,15.2,15.2,15.2,0.0,1
472,no,31-May-2005 18:00,0,21.4,21.6,21.5,0.1,1
472,no,31-May-2005 18:00,4,21.0,21.8,21.4,0.4,1
472,no,31-May-2005 18:00,32,18.2,18.8,18.5,0.3,1
472,no,31-May-2005 18:00,64,16.6,16.8,16.7,0.1,1
472,no,31-May-2005 18:00,84,16.2,16.2,16.2,0.0,1
472,no,31-May-2005 18:00,92,16.0,16.2,16.1,0.1,1
472,no,31-May-2005 18:00,112,15.8,16.0,15.9,0.1,1
472,no,31-May-2005 18:00,140,15.4,15.4,15.4,0.0,1
473,no,01-Jun-2005 06:00,0,21.4,22.4,21.9,0.5,1
473,no,01-Jun-2005 06:00,4,21.2,22.2,21.7,0.5,1
473,no,01-Jun-2005 06:00,60,17.0,17.2,17.1,0.1,1
473,no,01-Jun-2005 06:00,124,15.6,15.8,15.7,0.1,1
473,no,01-Jun-2005 06:00,160,15.4,15.4,15.4,0.0,1
473,no,01-Jun-2005 06:00,180,15.2,15.2,15.2,0.0,1
473,no,01-Jun-2005 06:00,220,15.0,15.0,15.0,0.0,1
473,no,01-Jun-2005 06:00,264,14.6,14.6,14.6,0.0,1
474,no,01-Jun-2005 18:00,0,21.6,22.2,21.9,0.3,1
474,no,01-Jun-2005 18:00,4,21.0,22.2,21.6,0.6,1
474,no,01-Jun-2005 18:00,48,17.2,18.0,17.6,0.4,1
474,no,01-Jun-2005 18:00,76,16.4,16.8,16.6,0.2,1
474,no,01-Jun-2005 18:00,100,15.8,16.2,16.0,0.2,1
474,no,01-Jun-2005 18:00,128,15.6,15.6,15.6,0.0,1
474,no,01-Jun-2005 18:00,164,15.4,15.4,15.4,0.0,1
474,no,01-Jun-2005 18:00,196,14.8,15.0,14.9,0.1,1
475,no,02-Jun-2005 06:00,0,21.6,23.2,22.4,0.8,1
475,no,02-Jun-2005 06:00,4,21.0,22.4,21.7,0.7,1
475,no,02-Jun-2005 06:00,36,17.2,18.6,17.9,0.7,1
475,no,02-Jun-2005 06:00,60,16.8,17.4,17.1,0.3,1
475,no,02-Jun-2005 06:00,92,16.0,16.2,16.1,0.1,1
475,no,02-Jun-2005 06:00,108,15.8,15.8,15.8,0.0,1
475,no,02-Jun-2005 06:00,136,15.6,15.6,15.6,0.0,1
475,no,02-Jun-2005 06:00,164,15.4,15.4,15.4,0.0,1
476,no,02-Jun-2005 18:00,0,21.6,22.4,22.0,0.4,1
476,no,02-Jun-2005 18:00,4,21.2,22.2,21.7,0.5,1
476,no,02-Jun-2005 18:00,28,18.0,20.4,19.2,1.2,1
476,no,02-Jun-2005 18:00,56,16.8,17.4,17.1,0.3,1
476,no,02-Jun-2005 18:00,68,16.4,17.0,16.7,0.3,1
476,no,02-Jun-2005 18:00,84,16.2,16.2,16.2,0.0,1
476,no,02-Jun-2005 18:00,92,16.0,16.4,16.2,0.2,1
476,no,02-Jun-2005 18:00,116,15.8,15.8,15.8,0.0,1
477,no,03-Jun-2005 06:00,0,21.6,23.6,22.6,1.0,1
477,no,03-Jun-2005 06:00,4,21.6,23.2,22.4,0.8,1
477,no,03-Jun-2005 06:00,32,17.2,19.4,18.3,1.1,1
477,no,03-Jun-2005 06:00,32,17.2,19.4,18.3,1.1,1
477,no,03-Jun-2005 06:00,80,16.2,16.4,16.3,0.1,1
477,no,03-Jun-2005 06:00,104,15.6,15.6,15.6,0.0,1
477,no,03-Jun-2005 06:00,120,15.6,15.6,15.6,0.0,1
477,no,03-Jun-2005 06:00,144,15.6,15.6,15.6,0.0,1
478,no,03-Jun-2005 18:00,0,22.2,23.0,22.6,0.4,1
478,no,03-Jun-2005 18:00,4,22.2,23.0,22.6,0.4,1
478,no,03-Jun-2005 18:00,16,20.8,22.2,21.5,0.7,1
478,no,03-Jun-2005 18:00,28,19.6,20.0,19.8,0.2,1
478,no,03-Jun-2005 18:00,40,18.6,18.6,18.6,0.0,1
478,no,03-Jun-2005 18:00,48,17.2,17.4,17.3,0.1,1
478,no,03-Jun-2005 18:00,68,16.4,16.6,16.5,0.1,1
478,no,03-Jun-2005 18:00,72,16.2,16.2,16.2,0.0,1
479,no,04-Jun-2005 06:00,0,22.4,23.0,22.7,0.3,1
479,no,04-Jun-2005 06:00,8,21.4,22.8,22.1,0.7,1
479,no,04-Jun-2005 06:00,12,21.2,22.4,21.8,0.6,1
479,no,04-Jun-2005 06:00,16,21.0,21.6,21.3,0.3,1
479,no,04-Jun-2005 06:00,24,19.8,20.0,19.9,0.1,1
479,no,04-Jun-2005 06:00,32,19.2,19.4,19.3,0.1,1
479,no,04-Jun-2005 06:00,36,18.6,18.6,18.6,0.0,1
479,no,04-Jun-2005 06:00,44,17.8,17.8,17.8,0.0,1
480,no,04-Jun-2005 18:00,0,21.8,22.6,22.2,0.4,1
480,no,04-Jun-2005 18:00,4,21.6,22.6,22.1,0.5,1
480,no,04-Jun-2005 18:00,20,18.8,21.4,20.1,1.3,1
480,no,04-Jun-2005 18:00,32,18.6,19.4,19.0,0.4,1
480,no,04-Jun-2005 18:00,52,16.0,16.2,16.1,0.1,1
480,no,04-Jun-2005 18:00,60,15.6,16.4,16.0,0.4,1
480,no,04-Jun-2005 18:00,72,15.6,15.6,15.6,0.0,1
480,no,04-Jun-2005 18:00,88,15.8,16.0,15.9,0.1,1
481,no,05-Jun-2005 06:00,0,21.8,22.4,22.1,0.3,1
481,no,05-Jun-2005 06:00,16,21.0,22.4,21.7,0.7,1
481,no,05-Jun-2005 06:00,36,18.4,19.0,18.7,0.3,1
481,no,05-Jun-2005 06:00,48,17.4,17.6,17.5,0.1,1
481,no,05-Jun-2005 06:00,68,16.6,16.6,16.6,0.0,1
481,no,05-Jun-2005 06:00,80,16.2,16.2,16.2,0.0,1
481,no,05-Jun-2005 06:00,100,15.6,15.6,15.6,0.0,1
481,no,05-Jun-2005 06:00,120,15.4,15.4,15.4,0.0,1
482,no,05-Jun-2005 18:00,0,22.0,22.6,22.3,0.3,1
482,no,05-Jun-2005 18:00,4,22.0,22.6,22.3,0.3,1
482,no,05-Jun-2005 18:00,56,16.2,17.2,16.7,0.5,1
482,no,05-Jun-2005 18:00,76,15.8,16.8,16.3,0.5,1
482,no,05-Jun-2005 18:00,88,15.2,15.4,15.3,0.1,1
482,no,05-Jun-2005 18:00,128,15.4,15.6,15.5,0.1,1
482,no,05-Jun-2005 18:00,148,15.4,15.4,15.4,0.0,1
482,no,05-Jun-2005 18:00,172,15.4,15.4,15.4,0.0,1
483,no,06-Jun-2005 06:00,0,22.2,23.8,23.0,0.8,1
483,no,06-Jun-2005 06:00,4,22.2,23.2,22.7,0.5,1
483,no,06-Jun-2005 06:00,76,16.6,16.8,16.7,0.1,1
483,no,06-Jun-2005 06:00,120,15.2,16.2,15.7,0.5,1
483,no,06-Jun-2005 06:00,180,15.2,15.4,15.3,0.1,1
483,no,06-Jun-2005 06:00,216,15.0,15.0,15.0,0.0,1
483,no,06-Jun-2005 06:00,272,14.6,14.6,14.6,0.0,1
483,no,06-Jun-2005 06:00,332,14.2,14.2,14.2,0.0,1
484,no,06-Jun-2005 18:00,0,22.4,23.2,22.8,0.4,1
484,no,06-Jun-2005 18:00,4,22.4,23.0,22.7,0.3,1
484,no,06-Jun-2005 18:00,56,17.4,17.6,17.5,0.1,1
484,no,06-Jun-2005 18:00,84,15.8,16.6,16.2,0.4,1
484,no,06-Jun-2005 18:00,116,15.4,15.8,15.6,0.2,1
